user_id,item_id,interaction_type,timestamp,user_idx,item_idx,interaction_idx
user_216,item_177,like,2024-07-27 15:59:00,131,119,2
user_216,item_133,click,2024-08-01 08:12:00,131,110,1
user_216,item_90,click,2024-08-03 20:53:00,131,74,1
user_216,item_115,like,2024-08-06 02:19:00,131,78,2
user_216,item_157,click,2024-08-13 20:29:00,131,81,1
user_216,item_110,click,2024-08-18 04:14:00,131,120,1
user_216,item_101,click,2024-08-20 06:04:00,131,178,1
user_216,item_114,comment,2024-08-27 02:08:00,131,143,3
user_216,item_159,comment,2024-08-29 06:24:00,131,194,3
user_216,item_7,like,2024-09-01 03:35:00,131,144,2
user_216,item_138,like,2024-09-03 01:40:00,131,0,2
user_216,item_178,comment,2024-09-09 11:19:00,131,32,3
user_216,item_108,like,2024-09-11 11:29:00,131,125,2
user_216,item_72,click,2024-09-13 10:10:00,131,91,1
user_216,item_169,click,2024-10-04 14:25:00,131,85,1
user_216,item_53,comment,2024-10-04 21:34:00,131,175,3
user_216,item_92,click,2024-10-19 18:34:00,131,19,1
user_216,item_139,click,2024-11-07 06:41:00,131,184,1
user_216,item_157,click,2024-12-01 03:50:00,131,81,1
user_216,item_47,click,2024-12-02 23:28:00,131,47,1
user_216,item_15,share,2024-12-04 20:19:00,131,67,0
user_216,item_32,like,2024-12-15 21:53:00,131,57,2
user_216,item_166,like,2024-12-24 07:21:00,131,151,2
user_217,item_112,share,2024-01-06 06:46:00,132,63,0
user_217,item_9,click,2024-01-13 07:30:00,132,160,1
user_217,item_83,click,2024-01-16 10:05:00,132,190,1
user_217,item_40,click,2024-01-24 03:18:00,132,180,1
user_217,item_115,click,2024-01-27 14:47:00,132,78,1
user_217,item_91,click,2024-02-08 20:13:00,132,30,1
user_217,item_26,click,2024-02-20 08:30:00,132,13,1
user_217,item_182,click,2024-02-21 09:01:00,132,68,1
user_217,item_82,comment,2024-02-25 02:54:00,132,124,3
user_217,item_166,click,2024-03-16 22:06:00,132,151,1
user_217,item_147,click,2024-03-26 10:28:00,132,9,1
user_217,item_55,click,2024-04-01 15:00:00,132,132,1
user_217,item_198,click,2024-04-02 03:52:00,132,167,1
user_217,item_52,click,2024-04-03 18:29:00,132,147,1
user_217,item_44,click,2024-04-03 23:35:00,132,140,1
user_217,item_65,click,2024-04-20 23:16:00,132,116,1
user_217,item_5,click,2024-04-28 20:26:00,132,142,1
user_217,item_191,click,2024-05-16 11:17:00,132,39,1
user_217,item_52,click,2024-05-23 23:32:00,132,147,1
user_217,item_14,click,2024-06-04 01:51:00,132,45,1
user_217,item_29,click,2024-06-08 01:52:00,132,138,1
user_217,item_105,click,2024-06-11 08:01:00,132,179,1
user_217,item_104,click,2024-06-14 16:50:00,132,127,1
user_217,item_183,click,2024-06-27 08:38:00,132,106,1
user_217,item_36,click,2024-06-29 09:46:00,132,162,1
user_217,item_41,click,2024-07-09 14:47:00,132,24,1
user_217,item_71,click,2024-07-11 15:28:00,132,154,1
user_217,item_114,click,2024-07-14 14:47:00,132,143,1
user_217,item_80,click,2024-07-22 04:43:00,132,50,1
user_217,item_163,like,2024-07-26 21:18:00,132,26,2
user_217,item_84,click,2024-07-30 10:18:00,132,173,1
user_217,item_97,like,2024-08-04 06:49:00,132,37,2
user_217,item_124,click,2024-08-23 05:23:00,132,158,1
user_217,item_176,click,2024-08-28 12:19:00,132,114,1
user_217,item_59,click,2024-09-06 23:05:00,132,97,1
user_217,item_56,click,2024-09-09 15:33:00,132,33,1
user_217,item_193,like,2024-09-25 04:13:00,132,118,2
user_217,item_23,comment,2024-09-30 17:42:00,132,3,3
user_217,item_92,like,2024-11-02 19:13:00,132,19,2
user_217,item_7,click,2024-11-04 04:40:00,132,144,1
user_217,item_122,click,2024-11-05 16:22:00,132,135,1
user_217,item_90,click,2024-11-14 17:26:00,132,74,1
user_217,item_43,click,2024-11-22 08:13:00,132,155,1
user_217,item_33,like,2024-11-23 13:44:00,132,48,2
user_217,item_148,like,2024-11-29 14:49:00,132,51,2
user_217,item_102,comment,2024-12-01 03:12:00,132,25,3
user_217,item_86,click,2024-12-08 02:39:00,132,60,1
user_217,item_129,share,2024-12-17 19:06:00,132,79,0
user_217,item_61,like,2024-12-29 05:09:00,132,11,2
user_217,item_191,like,2024-12-29 16:43:00,132,39,2
user_218,item_59,click,2024-01-17 01:24:00,133,97,1
user_218,item_149,click,2024-01-20 14:17:00,133,56,1
user_218,item_183,click,2024-01-29 05:50:00,133,106,1
user_218,item_36,like,2024-02-14 22:21:00,133,162,2
user_218,item_41,like,2024-02-24 02:36:00,133,24,2
user_218,item_144,like,2024-03-01 10:10:00,133,146,2
user_218,item_2,click,2024-03-04 07:45:00,133,54,1
user_218,item_109,click,2024-03-04 11:40:00,133,133,1
user_218,item_155,comment,2024-03-05 11:22:00,133,27,3
user_218,item_44,like,2024-03-07 16:10:00,133,140,2
user_218,item_100,like,2024-03-11 02:38:00,133,137,2
user_218,item_176,like,2024-04-07 13:54:00,133,114,2
user_218,item_10,like,2024-04-08 16:09:00,133,115,2
user_218,item_118,click,2024-04-13 00:50:00,133,103,1
user_218,item_159,click,2024-04-26 20:08:00,133,194,1
user_218,item_92,like,2024-04-29 23:30:00,133,19,2
user_218,item_73,click,2024-05-05 21:10:00,133,76,1
user_218,item_147,click,2024-05-08 04:19:00,133,9,1
user_218,item_17,like,2024-05-14 16:40:00,133,66,2
user_218,item_76,share,2024-05-17 07:12:00,133,172,0
user_218,item_81,click,2024-05-28 22:04:00,133,197,1
user_218,item_121,click,2024-06-05 01:51:00,133,139,1
user_218,item_73,comment,2024-06-12 07:10:00,133,76,3
user_218,item_189,share,2024-06-18 19:53:00,133,122,0
user_218,item_34,like,2024-06-21 08:04:00,133,183,2
user_218,item_82,comment,2024-06-23 18:09:00,133,124,3
user_218,item_186,click,2024-06-25 04:47:00,133,53,1
user_218,item_121,like,2024-07-09 20:08:00,133,139,2
user_218,item_43,like,2024-07-26 04:14:00,133,155,2
user_218,item_47,click,2024-07-30 10:19:00,133,47,1
user_218,item_118,like,2024-08-03 09:45:00,133,103,2
user_218,item_125,click,2024-08-03 10:23:00,133,126,1
user_218,item_29,click,2024-08-08 08:24:00,133,138,1
user_218,item_90,click,2024-08-18 19:43:00,133,74,1
user_218,item_90,share,2024-09-05 00:53:00,133,74,0
user_218,item_94,click,2024-09-06 11:26:00,133,107,1
user_218,item_113,click,2024-09-22 10:59:00,133,108,1
user_218,item_67,like,2024-09-24 03:52:00,133,72,2
user_218,item_176,click,2024-09-24 05:20:00,133,114,1
user_218,item_93,like,2024-09-25 00:52:00,133,94,2
user_218,item_145,click,2024-09-27 01:09:00,133,35,1
user_218,item_23,click,2024-09-29 12:41:00,133,3,1
user_218,item_18,share,2024-10-04 09:58:00,133,62,0
user_218,item_39,click,2024-10-23 02:30:00,133,22,1
user_218,item_153,like,2024-11-10 20:50:00,133,2,2
user_218,item_149,click,2024-11-13 20:32:00,133,56,1
user_218,item_125,click,2024-12-01 13:12:00,133,126,1
user_218,item_177,click,2024-12-02 04:28:00,133,119,1
user_218,item_72,comment,2024-12-14 09:35:00,133,91,3
user_218,item_116,comment,2024-12-30 13:02:00,133,123,3
user_219,item_102,comment,2024-01-17 12:54:00,134,25,3
user_219,item_133,like,2024-01-20 05:52:00,134,110,2
user_219,item_151,click,2024-01-21 06:08:00,134,4,1
user_219,item_74,click,2024-01-22 23:19:00,134,195,1
user_219,item_76,click,2024-01-23 07:09:00,134,172,1
user_219,item_173,click,2024-01-27 06:54:00,134,12,1
user_219,item_143,click,2024-02-06 22:45:00,134,40,1
user_219,item_23,like,2024-02-09 22:56:00,134,3,2
user_219,item_197,click,2024-02-12 06:11:00,134,141,1
user_219,item_55,like,2024-02-13 03:45:00,134,132,2
user_219,item_148,click,2024-02-17 20:13:00,134,51,1
user_219,item_182,comment,2024-02-20 09:27:00,134,68,3
user_219,item_142,click,2024-02-21 03:28:00,134,130,1
user_219,item_169,click,2024-02-25 22:42:00,134,85,1
user_219,item_176,click,2024-03-08 04:03:00,134,114,1
user_219,item_48,click,2024-03-19 10:04:00,134,73,1
user_219,item_32,click,2024-03-25 19:57:00,134,57,1
user_219,item_193,like,2024-03-26 16:28:00,134,118,2
user_219,item_24,click,2024-04-20 09:29:00,134,188,1
user_219,item_77,like,2024-04-24 21:28:00,134,95,2
user_219,item_38,click,2024-04-30 11:00:00,134,149,1
user_219,item_100,click,2024-05-22 14:40:00,134,137,1
user_219,item_158,click,2024-05-28 09:57:00,134,157,1
user_219,item_28,click,2024-05-29 23:09:00,134,21,1
user_219,item_49,click,2024-05-30 15:48:00,134,86,1
user_219,item_50,click,2024-06-06 10:25:00,134,193,1
user_219,item_131,click,2024-06-06 23:38:00,134,165,1
user_219,item_123,click,2024-06-07 11:48:00,134,177,1
user_219,item_128,click,2024-06-11 23:00:00,134,16,1
user_219,item_101,like,2024-06-27 19:33:00,134,178,2
user_219,item_183,click,2024-06-29 10:57:00,134,106,1
user_219,item_40,click,2024-06-30 07:52:00,134,180,1
user_219,item_69,share,2024-07-10 20:57:00,134,89,0
user_219,item_3,click,2024-07-23 13:43:00,134,185,1
user_219,item_125,click,2024-08-06 17:45:00,134,126,1
user_219,item_10,click,2024-08-10 07:47:00,134,115,1
user_219,item_7,click,2024-08-19 18:17:00,134,144,1
user_219,item_183,click,2024-09-09 11:57:00,134,106,1
user_219,item_192,like,2024-09-17 18:22:00,134,113,2
user_219,item_38,click,2024-10-01 18:14:00,134,149,1
user_219,item_7,share,2024-10-03 01:32:00,134,144,0
user_219,item_103,comment,2024-10-16 00:23:00,134,189,3
user_219,item_59,like,2024-10-17 07:40:00,134,97,2
user_219,item_148,click,2024-10-27 03:11:00,134,51,1
user_219,item_70,like,2024-11-02 11:00:00,134,159,2
user_219,item_197,click,2024-11-05 03:08:00,134,141,1
user_219,item_80,like,2024-11-16 00:42:00,134,50,2
user_219,item_181,comment,2024-11-30 09:38:00,134,59,3
user_219,item_126,click,2024-12-11 16:51:00,134,112,1
user_219,item_158,click,2024-12-14 21:29:00,134,157,1
user_22,item_65,like,2024-01-01 22:24:00,135,116,2
user_22,item_32,click,2024-01-02 07:26:00,135,57,1
user_22,item_188,like,2024-01-21 12:57:00,135,192,2
user_22,item_81,click,2024-01-22 08:07:00,135,197,1
user_22,item_197,share,2024-01-24 13:56:00,135,141,0
user_22,item_41,click,2024-01-25 07:56:00,135,24,1
user_22,item_68,click,2024-02-10 17:05:00,135,153,1
user_22,item_96,click,2024-02-24 14:46:00,135,34,1
user_22,item_36,click,2024-02-26 15:47:00,135,162,1
user_22,item_42,like,2024-03-05 14:36:00,135,69,2
user_22,item_140,comment,2024-03-08 19:08:00,135,105,3
user_22,item_150,like,2024-04-13 03:34:00,135,49,2
user_22,item_180,like,2024-04-13 11:26:00,135,191,2
user_22,item_82,click,2024-04-17 13:28:00,135,124,1
user_22,item_82,click,2024-04-24 16:35:00,135,124,1
user_22,item_180,click,2024-04-30 03:33:00,135,191,1
user_22,item_26,click,2024-05-03 20:49:00,135,13,1
user_22,item_90,comment,2024-05-06 11:51:00,135,74,3
user_22,item_57,like,2024-05-07 16:30:00,135,129,2
user_22,item_33,click,2024-05-09 05:21:00,135,48,1
user_22,item_0,click,2024-05-26 16:51:00,135,29,1
user_22,item_114,click,2024-06-01 16:30:00,135,143,1
user_22,item_195,share,2024-06-08 18:30:00,135,152,0
user_22,item_46,like,2024-06-09 20:26:00,135,61,2
user_22,item_25,like,2024-06-13 06:21:00,135,98,2
user_22,item_9,click,2024-06-18 09:24:00,135,160,1
user_22,item_135,click,2024-06-18 11:49:00,135,1,1
user_22,item_40,click,2024-06-24 14:28:00,135,180,1
user_22,item_75,click,2024-07-09 03:33:00,135,41,1
user_22,item_96,click,2024-08-02 11:04:00,135,34,1
user_22,item_150,click,2024-08-07 17:44:00,135,49,1
user_22,item_45,click,2024-08-19 13:32:00,135,186,1
user_22,item_60,click,2024-08-20 16:00:00,135,82,1
user_22,item_181,like,2024-09-01 11:39:00,135,59,2
user_22,item_63,like,2024-09-12 05:07:00,135,134,2
user_22,item_166,click,2024-09-16 19:59:00,135,151,1
user_22,item_198,click,2024-09-22 16:55:00,135,167,1
user_22,item_96,click,2024-09-30 07:41:00,135,34,1
user_22,item_147,like,2024-10-09 20:11:00,135,9,2
user_22,item_179,comment,2024-10-12 03:44:00,135,199,3
user_22,item_18,click,2024-10-15 01:33:00,135,62,1
user_22,item_12,click,2024-11-01 13:59:00,135,44,1
user_22,item_199,click,2024-12-09 11:17:00,135,187,1
user_22,item_154,click,2024-12-14 01:28:00,135,156,1
user_22,item_86,click,2024-12-17 12:27:00,135,60,1
user_22,item_187,comment,2024-12-20 18:27:00,135,168,3
user_22,item_138,click,2024-12-23 03:00:00,135,0,1
user_22,item_144,comment,2024-12-24 10:18:00,135,146,3
user_22,item_42,comment,2024-12-25 01:14:00,135,69,3
user_22,item_163,click,2024-12-27 07:28:00,135,26,1
user_220,item_91,click,2024-01-04 13:08:00,136,30,1
user_220,item_62,click,2024-01-04 18:57:00,136,15,1
user_220,item_7,click,2024-01-06 01:23:00,136,144,1
user_220,item_37,share,2024-01-13 09:00:00,136,96,0
user_220,item_102,like,2024-01-17 02:51:00,136,25,2
user_220,item_147,share,2024-01-18 10:09:00,136,9,0
user_220,item_179,click,2024-02-19 20:07:00,136,199,1
user_220,item_59,click,2024-03-05 07:48:00,136,97,1
user_220,item_112,click,2024-03-23 02:17:00,136,63,1
user_220,item_28,click,2024-03-24 06:02:00,136,21,1
user_220,item_138,like,2024-04-12 22:41:00,136,0,2
user_220,item_147,click,2024-04-13 12:06:00,136,9,1
user_220,item_54,comment,2024-04-30 05:13:00,136,38,3
user_220,item_19,click,2024-05-01 03:49:00,136,52,1
user_220,item_159,comment,2024-05-04 14:11:00,136,194,3
user_220,item_101,comment,2024-05-20 04:20:00,136,178,3
user_220,item_75,click,2024-05-20 07:39:00,136,41,1
user_220,item_140,like,2024-05-22 07:47:00,136,105,2
user_220,item_126,click,2024-05-30 03:28:00,136,112,1
user_220,item_180,click,2024-06-04 23:00:00,136,191,1
user_220,item_33,click,2024-06-15 00:20:00,136,48,1
user_220,item_199,share,2024-06-17 13:19:00,136,187,0
user_220,item_8,click,2024-06-20 09:40:00,136,128,1
user_220,item_63,click,2024-07-05 00:59:00,136,134,1
user_220,item_97,share,2024-07-07 00:27:00,136,37,0
user_220,item_102,click,2024-07-08 10:26:00,136,25,1
user_220,item_127,click,2024-07-13 08:44:00,136,111,1
user_220,item_131,click,2024-07-15 03:19:00,136,165,1
user_220,item_85,click,2024-07-15 07:51:00,136,176,1
user_220,item_6,click,2024-07-17 13:38:00,136,121,1
user_220,item_161,like,2024-07-23 11:31:00,136,164,2
user_220,item_190,click,2024-08-18 08:53:00,136,169,1
user_220,item_134,comment,2024-08-24 16:11:00,136,77,3
user_220,item_175,click,2024-09-02 21:08:00,136,6,1
user_220,item_27,click,2024-09-08 08:56:00,136,58,1
user_220,item_86,like,2024-09-14 21:37:00,136,60,2
user_220,item_105,click,2024-09-22 02:59:00,136,179,1
user_220,item_64,like,2024-09-26 07:59:00,136,99,2
user_220,item_7,comment,2024-09-30 02:31:00,136,144,3
user_220,item_18,click,2024-10-04 14:07:00,136,62,1
user_220,item_30,click,2024-10-08 14:16:00,136,46,1
user_220,item_182,click,2024-10-13 02:21:00,136,68,1
user_220,item_22,click,2024-10-28 05:17:00,136,136,1
user_220,item_132,click,2024-11-02 15:07:00,136,148,1
user_220,item_172,click,2024-11-04 17:48:00,136,70,1
user_220,item_199,like,2024-11-07 22:14:00,136,187,2
user_220,item_70,click,2024-12-15 05:46:00,136,159,1
user_220,item_43,click,2024-12-16 02:21:00,136,155,1
user_220,item_192,click,2024-12-23 11:28:00,136,113,1
user_220,item_44,like,2024-12-30 15:42:00,136,140,2
user_221,item_43,click,2024-01-09 17:23:00,137,155,1
user_221,item_13,click,2024-01-10 07:00:00,137,166,1
user_221,item_192,like,2024-01-15 00:37:00,137,113,2
user_221,item_183,click,2024-02-03 15:07:00,137,106,1
user_221,item_136,click,2024-02-10 07:24:00,137,163,1
user_221,item_28,click,2024-02-18 16:04:00,137,21,1
user_221,item_8,click,2024-02-20 16:56:00,137,128,1
user_221,item_66,click,2024-03-02 22:05:00,137,64,1
user_221,item_68,like,2024-03-13 01:53:00,137,153,2
user_221,item_119,click,2024-03-16 07:45:00,137,171,1
user_221,item_59,click,2024-03-26 14:13:00,137,97,1
user_221,item_168,click,2024-03-31 19:12:00,137,145,1
user_221,item_168,click,2024-04-10 20:50:00,137,145,1
user_221,item_80,like,2024-04-19 01:06:00,137,50,2
user_221,item_164,share,2024-04-20 19:41:00,137,31,0
user_221,item_181,click,2024-05-11 23:27:00,137,59,1
user_221,item_178,like,2024-05-14 01:49:00,137,32,2
user_221,item_5,share,2024-05-21 00:47:00,137,142,0
user_221,item_165,share,2024-05-29 01:17:00,137,100,0
user_221,item_190,comment,2024-05-31 05:07:00,137,169,3
user_221,item_138,click,2024-06-04 07:08:00,137,0,1
user_221,item_127,like,2024-06-09 14:20:00,137,111,2
user_221,item_104,like,2024-06-14 23:47:00,137,127,2
user_221,item_99,like,2024-06-17 18:12:00,137,80,2
user_221,item_103,share,2024-06-23 07:58:00,137,189,0
user_221,item_44,like,2024-06-27 13:36:00,137,140,2
user_221,item_61,click,2024-07-02 09:53:00,137,11,1
user_221,item_152,share,2024-07-04 17:54:00,137,92,0
user_221,item_48,click,2024-07-08 01:14:00,137,73,1
user_221,item_32,like,2024-07-25 17:00:00,137,57,2
user_221,item_69,click,2024-07-26 05:10:00,137,89,1
user_221,item_143,click,2024-07-29 00:30:00,137,40,1
user_221,item_109,click,2024-08-01 20:30:00,137,133,1
user_221,item_10,comment,2024-08-07 17:13:00,137,115,3
user_221,item_44,like,2024-08-28 19:45:00,137,140,2
user_221,item_182,like,2024-09-01 05:16:00,137,68,2
user_221,item_111,click,2024-09-06 14:47:00,137,93,1
user_221,item_178,like,2024-09-14 13:52:00,137,32,2
user_221,item_104,like,2024-09-19 15:54:00,137,127,2
user_221,item_72,like,2024-10-08 22:47:00,137,91,2
user_221,item_182,click,2024-10-22 04:36:00,137,68,1
user_221,item_118,click,2024-11-01 19:34:00,137,103,1
user_221,item_166,comment,2024-11-20 01:19:00,137,151,3
user_221,item_162,like,2024-11-22 13:37:00,137,101,2
user_221,item_148,click,2024-11-24 09:29:00,137,51,1
user_221,item_133,click,2024-12-09 09:24:00,137,110,1
user_221,item_123,click,2024-12-09 14:34:00,137,177,1
user_221,item_143,click,2024-12-11 01:20:00,137,40,1
user_221,item_35,like,2024-12-12 14:21:00,137,28,2
user_221,item_41,click,2024-12-20 04:42:00,137,24,1
user_222,item_27,like,2024-01-01 20:21:00,138,58,2
user_222,item_18,comment,2024-01-02 11:28:00,138,62,3
user_222,item_2,like,2024-01-16 10:04:00,138,54,2
user_222,item_40,click,2024-01-23 10:11:00,138,180,1
user_222,item_42,click,2024-01-26 13:50:00,138,69,1
user_222,item_157,click,2024-02-13 03:45:00,138,81,1
user_222,item_103,click,2024-02-13 23:37:00,138,189,1
user_222,item_124,click,2024-02-14 06:03:00,138,158,1
user_222,item_132,click,2024-02-17 03:35:00,138,148,1
user_222,item_65,click,2024-02-29 12:16:00,138,116,1
user_222,item_44,click,2024-03-10 00:53:00,138,140,1
user_222,item_29,share,2024-03-27 20:14:00,138,138,0
user_222,item_124,like,2024-03-28 23:31:00,138,158,2
user_222,item_143,click,2024-03-29 02:38:00,138,40,1
user_222,item_103,like,2024-04-07 06:47:00,138,189,2
user_222,item_105,like,2024-04-18 01:32:00,138,179,2
user_222,item_69,click,2024-04-22 12:59:00,138,89,1
user_222,item_140,share,2024-04-30 21:01:00,138,105,0
user_222,item_92,like,2024-05-05 14:00:00,138,19,2
user_222,item_104,comment,2024-05-08 03:52:00,138,127,3
user_222,item_138,click,2024-05-28 00:23:00,138,0,1
user_222,item_192,like,2024-06-12 16:36:00,138,113,2
user_222,item_146,share,2024-06-19 19:34:00,138,83,0
user_222,item_26,share,2024-06-24 13:50:00,138,13,0
user_222,item_161,click,2024-06-25 09:39:00,138,164,1
user_222,item_114,click,2024-06-28 02:36:00,138,143,1
user_222,item_121,like,2024-07-14 21:30:00,138,139,2
user_222,item_9,like,2024-07-21 03:20:00,138,160,2
user_222,item_184,like,2024-07-31 21:56:00,138,104,2
user_222,item_117,click,2024-08-11 20:54:00,138,196,1
user_222,item_54,share,2024-09-02 00:27:00,138,38,0
user_222,item_24,like,2024-09-05 18:48:00,138,188,2
user_222,item_140,share,2024-09-19 21:04:00,138,105,0
user_222,item_106,comment,2024-10-02 12:17:00,138,102,3
user_222,item_34,click,2024-10-14 18:03:00,138,183,1
user_222,item_19,click,2024-10-19 05:44:00,138,52,1
user_222,item_157,click,2024-10-22 13:02:00,138,81,1
user_222,item_135,like,2024-10-30 14:07:00,138,1,2
user_222,item_182,like,2024-11-12 11:57:00,138,68,2
user_222,item_172,like,2024-11-12 21:35:00,138,70,2
user_222,item_125,like,2024-11-16 14:05:00,138,126,2
user_222,item_87,click,2024-11-17 14:15:00,138,117,1
user_222,item_15,like,2024-11-29 02:59:00,138,67,2
user_222,item_134,comment,2024-12-07 07:54:00,138,77,3
user_222,item_117,click,2024-12-07 08:07:00,138,196,1
user_222,item_70,like,2024-12-09 22:59:00,138,159,2
user_222,item_3,click,2024-12-09 23:34:00,138,185,1
user_222,item_187,like,2024-12-22 10:10:00,138,168,2
user_222,item_143,like,2024-12-26 20:51:00,138,40,2
user_222,item_181,click,2024-12-27 22:26:00,138,59,1
user_223,item_113,click,2024-01-08 08:41:00,139,108,1
user_223,item_140,like,2024-01-10 04:56:00,139,105,2
user_223,item_194,like,2024-01-19 00:05:00,139,55,2
user_223,item_156,comment,2024-01-25 00:51:00,139,43,3
user_223,item_0,comment,2024-01-30 09:19:00,139,29,3
user_223,item_183,click,2024-02-08 17:52:00,139,106,1
user_223,item_162,like,2024-03-01 01:37:00,139,101,2
user_223,item_92,like,2024-03-06 09:35:00,139,19,2
user_223,item_192,comment,2024-03-23 18:34:00,139,113,3
user_223,item_55,share,2024-04-04 07:30:00,139,132,0
user_223,item_49,click,2024-04-06 09:28:00,139,86,1
user_223,item_131,click,2024-04-18 02:59:00,139,165,1
user_223,item_197,click,2024-04-26 15:00:00,139,141,1
user_223,item_193,click,2024-05-15 08:54:00,139,118,1
user_223,item_127,like,2024-05-15 14:46:00,139,111,2
user_223,item_2,click,2024-05-19 03:30:00,139,54,1
user_223,item_153,comment,2024-05-21 08:33:00,139,2,3
user_223,item_59,comment,2024-05-23 04:46:00,139,97,3
user_223,item_86,like,2024-05-31 09:17:00,139,60,2
user_223,item_174,click,2024-06-02 07:30:00,139,7,1
user_223,item_119,click,2024-06-08 13:20:00,139,171,1
user_223,item_156,share,2024-06-13 09:36:00,139,43,0
user_223,item_26,click,2024-06-16 01:33:00,139,13,1
user_223,item_34,click,2024-06-16 21:08:00,139,183,1
user_223,item_178,click,2024-06-17 02:53:00,139,32,1
user_223,item_36,like,2024-07-01 18:16:00,139,162,2
user_223,item_169,share,2024-07-05 04:30:00,139,85,0
user_223,item_118,like,2024-07-06 19:19:00,139,103,2
user_223,item_128,click,2024-07-16 15:53:00,139,16,1
user_223,item_1,click,2024-08-15 08:00:00,139,20,1
user_223,item_94,click,2024-09-06 11:21:00,139,107,1
user_223,item_127,click,2024-09-11 21:08:00,139,111,1
user_223,item_38,click,2024-09-15 11:15:00,139,149,1
user_223,item_75,click,2024-09-16 15:02:00,139,41,1
user_223,item_15,like,2024-09-17 19:19:00,139,67,2
user_223,item_88,click,2024-09-27 07:30:00,139,170,1
user_223,item_25,click,2024-09-27 15:40:00,139,98,1
user_223,item_198,like,2024-10-04 12:10:00,139,167,2
user_223,item_122,comment,2024-10-07 19:36:00,139,135,3
user_223,item_138,click,2024-10-08 04:41:00,139,0,1
user_223,item_14,click,2024-10-10 05:14:00,139,45,1
user_223,item_111,share,2024-10-16 05:37:00,139,93,0
user_223,item_136,click,2024-10-17 06:28:00,139,163,1
user_223,item_53,click,2024-10-24 05:44:00,139,175,1
user_223,item_58,click,2024-11-11 01:39:00,139,36,1
user_223,item_68,click,2024-11-16 07:37:00,139,153,1
user_223,item_8,click,2024-11-20 14:25:00,139,128,1
user_223,item_69,click,2024-12-14 12:46:00,139,89,1
user_223,item_181,click,2024-12-17 02:51:00,139,59,1
user_223,item_32,click,2024-12-20 12:36:00,139,57,1
user_224,item_185,like,2024-01-01 16:57:00,140,75,2
user_224,item_109,like,2024-01-04 16:56:00,140,133,2
user_224,item_174,like,2024-01-22 17:44:00,140,7,2
user_224,item_131,click,2024-01-23 19:13:00,140,165,1
user_224,item_24,click,2024-01-25 07:27:00,140,188,1
user_224,item_163,like,2024-01-27 19:33:00,140,26,2
user_224,item_162,like,2024-01-28 16:23:00,140,101,2
user_224,item_50,click,2024-02-12 09:16:00,140,193,1
user_224,item_68,click,2024-02-17 13:25:00,140,153,1
user_224,item_88,like,2024-02-28 18:18:00,140,170,2
user_224,item_13,click,2024-03-07 07:03:00,140,166,1
user_224,item_5,click,2024-03-09 21:19:00,140,142,1
user_224,item_97,click,2024-03-16 02:55:00,140,37,1
user_224,item_67,like,2024-04-06 16:37:00,140,72,2
user_224,item_78,click,2024-04-14 21:59:00,140,150,1
user_224,item_118,like,2024-04-24 13:46:00,140,103,2
user_224,item_56,like,2024-05-02 03:34:00,140,33,2
user_224,item_59,click,2024-05-14 20:35:00,140,97,1
user_224,item_52,like,2024-05-15 08:38:00,140,147,2
user_224,item_133,click,2024-05-28 16:17:00,140,110,1
user_224,item_43,comment,2024-05-28 22:00:00,140,155,3
user_224,item_134,share,2024-06-04 09:11:00,140,77,0
user_224,item_173,like,2024-06-07 12:28:00,140,12,2
user_224,item_24,click,2024-06-10 23:44:00,140,188,1
user_224,item_103,like,2024-06-11 11:54:00,140,189,2
user_224,item_58,click,2024-07-06 06:24:00,140,36,1
user_224,item_82,like,2024-07-27 06:10:00,140,124,2
user_224,item_157,click,2024-07-29 11:11:00,140,81,1
user_224,item_111,click,2024-08-23 08:30:00,140,93,1
user_224,item_1,click,2024-09-10 07:25:00,140,20,1
user_224,item_63,click,2024-09-17 23:04:00,140,134,1
user_224,item_106,click,2024-09-24 23:18:00,140,102,1
user_224,item_173,click,2024-09-28 02:20:00,140,12,1
user_224,item_52,click,2024-09-30 19:50:00,140,147,1
user_224,item_32,click,2024-10-15 10:45:00,140,57,1
user_224,item_83,click,2024-10-18 14:13:00,140,190,1
user_224,item_111,click,2024-10-21 18:10:00,140,93,1
user_224,item_75,click,2024-10-28 22:14:00,140,41,1
user_224,item_152,click,2024-11-02 06:38:00,140,92,1
user_224,item_23,comment,2024-11-08 01:40:00,140,3,3
user_224,item_50,like,2024-11-08 03:40:00,140,193,2
user_224,item_154,click,2024-11-09 16:38:00,140,156,1
user_224,item_61,comment,2024-11-17 16:26:00,140,11,3
user_224,item_52,like,2024-11-23 21:37:00,140,147,2
user_224,item_72,comment,2024-11-25 03:35:00,140,91,3
user_224,item_89,like,2024-12-01 20:08:00,140,161,2
user_224,item_4,like,2024-12-06 14:24:00,140,90,2
user_224,item_56,like,2024-12-07 08:00:00,140,33,2
user_224,item_79,click,2024-12-08 00:40:00,140,182,1
user_224,item_76,click,2024-12-08 23:53:00,140,172,1
user_225,item_101,like,2024-01-17 16:19:00,141,178,2
user_225,item_14,like,2024-01-17 21:37:00,141,45,2
user_225,item_33,click,2024-01-22 20:12:00,141,48,1
user_225,item_29,like,2024-02-02 05:51:00,141,138,2
user_225,item_16,click,2024-02-02 18:34:00,141,109,1
user_225,item_138,click,2024-02-11 11:27:00,141,0,1
user_225,item_141,like,2024-02-21 01:37:00,141,131,2
